Customer ID,Recency,Frequency,Monetary,AvgOrderValue,Tenure,AvgDaysBetweenOrders,Churned
13652.0,166,2,638.24,16.79578947368421,112,56.0,0
13654.0,54,4,1714.27,15.727247706422018,128,32.0,0
13655.0,23,2,932.97,16.66017857142857,127,63.5,1
13656.0,74,2,379.65,7.747959183673469,172,86.0,1
13657.0,111,1,152.34,16.926666666666666,0,0.0,0
13658.0,113,1,933.3,29.165625,0,0.0,0
13659.0,115,2,1563.0,15.174757281553399,115,57.5,1
13662.0,121,2,516.44,15.189411764705884,47,23.5,0
13663.0,88,1,189.47,14.574615384615385,0,0.0,1
13666.0,196,2,64.05,8.00625,0,0.0,0
13667.0,58,1,299.05,3.603012048192771,0,0.0,1
13668.0,22,16,4900.97,14.941981707317074,249,15.5625,0
13669.0,59,1,48.150000000000006,16.05,0,0.0,0
13672.0,210,2,186.39000000000001,31.065,30,15.0,1
13675.0,60,2,486.82000000000005,19.472800000000003,133,66.5,1
13678.0,61,1,232.6,14.5375,0,0.0,1
13680.0,247,2,2391.59,34.16557142857143,1,0.5,0
13681.0,64,1,203.46,15.650769230769232,0,0.0,0
13682.0,96,1,59.5,19.833333333333332,0,0.0,1
13684.0,195,1,65.13,2.245862068965517,0,0.0,1
13686.0,92,1,72.0,9.0,0,0.0,1
13692.0,123,2,871.58,27.236875,22,11.0,0
13694.0,16,39,45911.64,103.17222471910112,266,6.82051282051282,0
13695.0,7,12,1767.07,27.61046875,161,13.416666666666666,0
13699.0,64,1,308.58000000000004,22.041428571428575,0,0.0,1
13700.0,2,8,1634.77,9.28846590909091,234,29.25,0
13703.0,227,1,99.5,99.5,0,0.0,1
13705.0,54,2,522.68,24.88952380952381,228,114.0,0
13706.0,212,1,330.79,16.5395,0,0.0,1
13707.0,176,2,806.41,16.800208333333334,48,24.0,1
13708.0,180,1,285.33,5.823061224489796,0,0.0,1
13709.0,11,5,2918.81,17.373869047619046,213,42.6,0
13711.0,128,2,252.06,19.38923076923077,0,0.0,1
13712.0,156,1,228.84,22.884,0,0.0,1
13715.0,190,5,1077.39,10.359519230769232,91,18.2,1
13716.0,178,1,138.28,6.584761904761905,0,0.0,1
13717.0,38,4,955.99,13.464647887323943,169,42.25,0
13718.0,155,2,306.55,25.545833333333334,49,24.5,1
13719.0,114,2,338.74,16.937,28,14.0,0
13720.0,26,4,799.9,18.60232558139535,138,34.5,1
13722.0,41,3,2375.41,27.945999999999998,151,50.333333333333336,1
13723.0,126,1,199.85000000000002,33.30833333333334,0,0.0,1
13725.0,78,7,1865.7,19.638947368421054,139,19.857142857142858,0
13726.0,10,1,292.68,12.725217391304348,0,0.0,0
13728.0,16,5,797.02,15.9404,203,40.6,0
13730.0,45,2,752.6,17.50232558139535,25,12.5,1
13731.0,128,2,610.59,16.068157894736842,27,13.5,1
13735.0,85,2,1409.69,13.820490196078431,58,29.0,0
13736.0,169,1,357.53,4.704342105263158,0,0.0,0
13737.0,109,1,339.59999999999997,11.319999999999999,0,0.0,1
13740.0,150,1,350.75,15.25,0,0.0,1
13741.0,93,2,363.13,18.1565,33,16.5,0
13742.0,71,10,2632.57,10.203759689922482,157,15.7,0
13743.0,17,5,912.1199999999999,30.403999999999996,151,30.2,0
13744.0,4,2,1080.52,17.15111111111111,197,98.5,1
13745.0,71,1,300.04,12.001600000000002,0,0.0,1
13747.0,283,1,79.6,79.6,0,0.0,1
13748.0,5,5,948.25,33.86607142857143,278,55.6,1
13750.0,49,4,1316.63,69.2963157894737,196,49.0,0
13751.0,197,1,296.25,32.916666666666664,0,0.0,1
13752.0,33,6,1175.38,15.671733333333334,122,20.333333333333332,1
13753.0,197,1,741.26,21.178857142857144,0,0.0,1
13754.0,61,2,282.59999999999997,23.549999999999997,165,82.5,1
13756.0,2,8,2972.3300000000004,32.66296703296704,274,34.25,0
13758.0,110,5,2351.52,24.75284210526316,172,34.4,0
13760.0,165,1,135.09,4.824642857142857,0,0.0,0
13761.0,89,1,491.71000000000004,15.365937500000001,0,0.0,0
13762.0,128,1,306.72,43.81714285714286,0,0.0,1
13764.0,53,2,943.29,6.885328467153284,193,96.5,0
13767.0,18,28,9676.37,34.435480427046265,264,9.428571428571429,0
13769.0,1,8,2176.62,21.55069306930693,275,34.375,0
13771.0,108,2,1464.8500000000001,20.926428571428573,47,23.5,0
13772.0,6,2,682.97,6.504476190476191,142,71.0,0
13777.0,38,24,12360.24,103.86756302521009,243,10.125,0
13778.0,12,1,178.7,19.855555555555554,0,0.0,1
13780.0,80,1,116.28000000000002,12.920000000000002,0,0.0,0
13781.0,160,1,127.84,7.5200000000000005,0,0.0,1
13782.0,34,3,484.79,8.079833333333333,203,67.66666666666667,0
13784.0,4,9,2124.15,78.67222222222223,237,26.333333333333332,0
13786.0,276,1,230.39999999999998,32.91428571428571,0,0.0,1
13787.0,273,1,106.4,15.200000000000001,0,0.0,0
13791.0,37,2,1516.0,137.8181818181818,40,20.0,1
13792.0,196,1,74.60000000000001,18.650000000000002,0,0.0,0
13798.0,2,42,29161.14,112.59127413127413,278,6.619047619047619,0
13799.0,26,2,688.86,17.663076923076922,177,88.5,1
13800.0,219,1,558.32,16.91878787878788,0,0.0,1
13802.0,48,3,4599.42,76.657,172,57.333333333333336,1
13803.0,164,1,277.07,16.298235294117646,0,0.0,1
13804.0,6,4,1526.01,17.540344827586207,193,48.25,0
13805.0,38,1,500.24,83.37333333333333,0,0.0,0
13807.0,276,1,112.6,16.085714285714285,0,0.0,1
13808.0,3,2,723.1,20.66,3,1.5,0
13819.0,211,3,1140.35,31.676388888888887,18,6.0,1
13821.0,54,2,385.64,6.536271186440678,116,58.0,1
13823.0,1,1,650.42,25.016153846153845,0,0.0,0
13824.0,45,4,1429.84,39.717777777777776,174,43.5,0
13826.0,85,1,189.5,18.95,0,0.0,1
13827.0,43,2,300.76,4.930491803278688,9,4.5,0
13831.0,48,4,1450.85,23.4008064516129,231,57.75,0
13833.0,68,1,383.85,13.708928571428572,0,0.0,1
13835.0,64,2,537.34,15.804117647058824,59,29.5,0
13837.0,121,2,266.59000000000003,14.810555555555558,105,52.5,1
13838.0,27,3,467.54,4.101228070175439,252,84.0,0
13841.0,162,1,85.0,85.0,0,0.0,1
13842.0,65,7,2165.27,16.403560606060605,211,30.142857142857142,0
13846.0,151,2,663.9300000000001,15.440232558139536,117,58.5,0
13848.0,1,3,1255.0,251.0,273,91.0,1
13849.0,80,1,593.5799999999999,15.620526315789471,0,0.0,0
13850.0,38,1,1595.48,17.155698924731183,0,0.0,1
13851.0,5,3,2651.46,32.73407407407407,192,64.0,1
13854.0,1,20,6469.16,72.68719101123595,273,13.65,0
13856.0,78,3,388.5,27.75,34,11.333333333333334,1
13859.0,235,1,201.16,7.184285714285714,0,0.0,1
13862.0,17,6,1781.3,16.19363636363636,223,37.166666666666664,0
13863.0,157,1,305.78,15.288999999999998,0,0.0,1
13865.0,46,3,383.34000000000003,16.66695652173913,152,50.666666666666664,0
13867.0,127,1,138.85,17.35625,0,0.0,0
13869.0,32,4,3083.65,10.143585526315789,233,58.25,1
13870.0,11,5,2179.4700000000003,24.766704545454548,186,37.2,0
13871.0,1,9,4612.64,18.827102040816328,216,24.0,0
13873.0,29,3,389.6,16.93913043478261,190,63.333333333333336,1
13874.0,267,1,540.45,30.025000000000002,0,0.0,1
13875.0,43,4,1424.8,17.590123456790124,167,41.75,0
13880.0,54,8,1680.76,19.099545454545453,222,27.75,0
13881.0,5,11,9398.68,77.67504132231406,216,19.636363636363637,0
13883.0,128,4,1742.78,18.540212765957445,34,8.5,0
13884.0,186,3,196.25,19.625,5,1.6666666666666667,0
13885.0,98,2,506.8,18.1,11,5.5,1
13887.0,113,1,349.55,18.397368421052633,0,0.0,1
13888.0,29,2,595.67,15.273589743589742,98,49.0,1
13889.0,2,1,416.90000000000003,27.793333333333337,0,0.0,1
13890.0,16,2,501.11,16.703666666666667,251,125.5,0
13892.0,156,1,54.519999999999996,18.173333333333332,0,0.0,0
13893.0,207,1,821.1,39.1,0,0.0,1
13894.0,219,1,160.85,16.085,0,0.0,0
13895.0,52,2,937.3000000000001,20.82888888888889,21,10.5,0
13898.0,235,1,155.93,12.994166666666667,0,0.0,1
13899.0,184,1,298.5,19.9,0,0.0,0
13900.0,92,3,740.95,17.23139534883721,79,26.333333333333332,1
13901.0,17,4,2652.28,19.79313432835821,211,52.75,0
13904.0,204,1,201.12,11.830588235294117,0,0.0,0
13908.0,36,3,1461.61,19.231710526315787,149,49.666666666666664,0
13911.0,53,8,2437.63,16.92798611111111,163,20.375,0
13917.0,101,1,65.38,13.075999999999999,0,0.0,0
13918.0,162,1,198.2,24.775,0,0.0,0
13922.0,261,1,172.25,24.607142857142858,0,0.0,1
13925.0,2,4,678.25,16.54268292682927,42,10.5,1
13928.0,16,2,225.45000000000002,17.342307692307692,26,13.0,0
13929.0,78,2,842.65,93.62777777777778,157,78.5,1
13930.0,46,1,210.0,21.0,0,0.0,0
13931.0,5,2,1237.53,21.336724137931036,185,92.5,1
13932.0,204,1,307.4,19.2125,0,0.0,1
13933.0,18,2,608.7900000000001,26.469130434782613,39,19.5,1
13934.0,173,1,922.1,29.74516129032258,0,0.0,1
13936.0,89,1,376.58,14.483846153846153,0,0.0,1
13937.0,78,1,158.85,17.65,0,0.0,1
13939.0,18,2,390.21,11.476764705882353,203,101.5,0
13940.0,26,2,391.06,14.483703703703704,27,13.5,0
13941.0,81,3,2831.26,101.11642857142859,200,66.66666666666667,0
13946.0,111,2,485.96999999999997,53.99666666666666,66,33.0,0
13948.0,270,1,102.0,34.0,0,0.0,1
13949.0,4,1,537.9,14.155263157894737,0,0.0,0
13950.0,156,1,179.30999999999997,25.615714285714283,0,0.0,0
13951.0,85,3,674.45,17.293589743589745,118,39.333333333333336,1
13952.0,127,2,3251.071,23.730445255474454,20,10.0,1
13953.0,25,5,2604.36,217.03,236,47.2,0
13955.0,63,2,322.96,9.786666666666665,151,75.5,1
13956.0,47,3,676.07,6.2599074074074075,133,44.333333333333336,0
13959.0,190,2,337.44,9.92470588235294,81,40.5,0
13962.0,155,1,117.6,16.8,0,0.0,0
13963.0,217,4,664.54,18.986857142857144,59,14.75,1
13967.0,55,1,80.7,40.35,0,0.0,1
13969.0,16,11,3883.23,11.22320809248555,257,23.363636363636363,0
13971.0,15,6,1985.9,18.387962962962963,179,29.833333333333332,0
13972.0,111,1,145.9,16.211111111111112,0,0.0,0
13973.0,196,1,264.7,24.063636363636363,0,0.0,1
13975.0,37,4,1466.67,7.051298076923077,148,37.0,0
13976.0,116,1,357.98,35.798,0,0.0,1
13982.0,72,3,1230.1399999999999,16.851232876712327,202,67.33333333333333,0
13983.0,96,8,1681.06,22.11921052631579,179,22.375,0
13984.0,35,4,819.33,68.2775,239,59.75,0
13985.0,16,7,2773.04,17.775897435897434,156,22.285714285714285,0
13988.0,72,3,1923.5,17.174107142857142,92,30.666666666666668,0
13989.0,148,1,896.6700000000001,38.985652173913046,0,0.0,0
13990.0,122,1,311.3,19.45625,0,0.0,1
13991.0,52,1,126.35,18.05,0,0.0,0
13993.0,10,6,2247.41,24.16569892473118,230,38.333333333333336,0
13994.0,15,2,419.56,19.97904761904762,42,21.0,0
13995.0,25,3,871.9,16.146296296296295,130,43.333333333333336,0
13999.0,5,9,2868.9700000000003,18.629675324675325,265,29.444444444444443,0
14000.0,120,1,635.66,42.37733333333333,0,0.0,1
14001.0,142,2,1309.14,54.54750000000001,140,70.0,0
14002.0,43,2,529.73,11.270851063829788,22,11.0,1
14004.0,7,5,3203.26,27.8544347826087,190,38.0,0
14005.0,43,3,696.56,18.330526315789474,81,27.0,0
14006.0,25,3,962.19,32.073,196,65.33333333333333,1
14009.0,107,2,695.61,16.562142857142856,7,3.5,1
14012.0,187,1,328.8,29.89090909090909,0,0.0,1
14013.0,19,3,473.02,13.91235294117647,165,55.0,1
14019.0,7,2,800.53,19.060238095238095,39,19.5,0
14021.0,64,3,631.9,28.722727272727273,101,33.666666666666664,1
14022.0,134,1,440.0,15.714285714285714,0,0.0,1
14023.0,159,1,273.14,17.07125,0,0.0,0
14024.0,31,2,327.7,20.48125,2,1.0,1
14029.0,53,1,165.20000000000002,27.533333333333335,0,0.0,0
14030.0,30,6,1657.5,10.106707317073171,245,40.833333333333336,0
14031.0,35,13,9627.03,55.32775862068966,245,18.846153846153847,0
14032.0,78,6,1845.37,19.222604166666667,198,33.0,0
14034.0,66,2,473.90999999999997,18.9564,0,0.0,0
14035.0,16,3,837.26,32.20230769230769,190,63.333333333333336,0
14036.0,194,1,626.65,16.49078947368421,0,0.0,1
14037.0,85,2,147.20000000000002,5.257142857142858,188,94.0,1
14038.0,53,2,1086.42,16.71415384615385,63,31.5,0
14040.0,3,10,2734.46,15.625485714285714,236,23.6,0
14041.0,175,1,141.41,6.733809523809524,0,0.0,1
14044.0,12,3,535.71,2.9434615384615386,206,68.66666666666667,0
14045.0,18,4,1659.75,276.625,264,66.0,1
14046.0,193,1,154.99,11.070714285714287,0,0.0,1
14047.0,109,3,635.92,35.32888888888888,173,57.666666666666664,0
14048.0,214,1,409.93,4.822705882352941,0,0.0,1
14049.0,68,3,3244.74,11.885494505494504,159,53.0,0
14050.0,15,1,485.98,13.134594594594596,0,0.0,0
14051.0,1,16,9271.84,71.87472868217054,274,17.125,0
14053.0,33,2,260.25,65.0625,35,17.5,1
14055.0,15,1,725.6400000000001,72.56400000000001,0,0.0,1
14056.0,16,17,5333.97,7.286844262295082,177,10.411764705882353,0
14057.0,10,13,4805.68,20.277130801687765,259,19.923076923076923,0
14059.0,176,1,183.6,22.95,0,0.0,1
14060.0,17,14,4102.78,29.51640287769784,264,18.857142857142858,0
14062.0,1,10,8800.67,91.67364583333334,272,27.2,0
14064.0,22,4,1097.03,19.24614035087719,161,40.25,0
14066.0,176,1,152.55,21.792857142857144,0,0.0,1
14067.0,6,1,224.67,8.986799999999999,0,0.0,0
14068.0,229,1,265.85,11.077083333333334,0,0.0,1
14071.0,169,2,356.81,12.303793103448276,4,2.0,0
14075.0,170,1,307.92,17.10666666666667,0,0.0,0
14076.0,38,1,118.67,2.6970454545454547,0,0.0,1
14077.0,91,3,310.4,9.129411764705882,91,30.333333333333332,0
14078.0,11,6,1049.37,16.144153846153845,271,45.166666666666664,1
14079.0,34,1,375.1,31.258333333333336,0,0.0,1
14081.0,211,2,921.62,6.1441333333333334,67,33.5,1
14082.0,274,1,182.25,6.2844827586206895,0,0.0,1
14083.0,35,7,533.39,5.442755102040816,245,35.0,0
14085.0,50,12,3220.94,9.363197674418604,227,18.916666666666668,0
14088.0,38,7,25507.89,86.46742372881356,193,27.571428571428573,0
14090.0,234,1,76.32000000000001,76.32000000000001,0,0.0,1
14092.0,9,10,2745.42,17.48675159235669,258,25.8,0
14096.0,0,3,244.68,4.147118644067796,10,3.3333333333333335,0
14099.0,29,8,2309.92,11.5496,234,29.25,0
14100.0,47,1,191.95000000000002,7.678000000000001,0,0.0,1
14101.0,52,5,4944.389999999999,164.813,183,36.6,0
14104.0,63,2,216.20999999999998,10.295714285714284,11,5.5,1
14105.0,148,1,1266.23,17.111216216216217,0,0.0,1
14107.0,5,6,2461.94,21.40817391304348,268,44.666666666666664,0
14108.0,11,1,291.33,18.208125,0,0.0,0
14110.0,28,5,3259.62,31.95705882352941,147,29.4,0
14111.0,5,3,295.5,59.1,146,48.666666666666664,0
14112.0,40,4,1900.82,17.280181818181816,145,36.25,0
14113.0,264,1,433.5,216.75,0,0.0,0
14114.0,183,2,386.53,25.768666666666665,56,28.0,1
14116.0,2,2,628.87,19.05666666666667,28,14.0,0
14117.0,53,1,90.0,30.0,0,0.0,1
14127.0,32,3,709.71,16.129772727272726,187,62.333333333333336,1
14128.0,165,1,305.54,13.888181818181819,0,0.0,0
14129.0,5,3,726.23,21.35970588235294,165,55.0,0
14130.0,228,1,480.91,7.286515151515152,0,0.0,1
14132.0,23,5,1552.46,17.844367816091953,69,13.8,0
14133.0,39,3,605.64,21.63,186,62.0,1
14135.0,14,10,3190.32,30.09735849056604,267,26.7,0
14141.0,14,1,285.16,17.8225,0,0.0,0
14142.0,282,1,311.81,14.173181818181819,0,0.0,1
14143.0,43,1,115.8,16.54285714285714,0,0.0,1
14145.0,66,3,2851.2,356.4,60,20.0,0
14146.0,164,2,1903.73,29.288153846153847,102,51.0,0
14147.0,195,1,182.8,91.4,0,0.0,0
14148.0,143,1,157.2,52.4,0,0.0,1
14149.0,130,1,446.62,15.950714285714286,0,0.0,1
14150.0,269,1,306.18,25.515,0,0.0,0
14152.0,143,1,314.51,10.845172413793103,0,0.0,0
14154.0,148,2,1345.62,25.87730769230769,0,0.0,1
14155.0,175,1,118.75,19.791666666666668,0,0.0,1
14157.0,194,1,269.18,7.275135135135136,0,0.0,0
14159.0,5,7,2732.73,3.832720897615708,267,38.142857142857146,0
14161.0,125,3,1097.6200000000001,10.554038461538463,153,51.0,1
14162.0,83,2,289.36,11.5744,118,59.0,1
14163.0,61,3,1659.39,39.50928571428572,86,28.666666666666668,0
14165.0,185,1,120.44,5.0183333333333335,0,0.0,1
14167.0,74,3,389.85,9.996153846153847,166,55.333333333333336,0
14171.0,7,1,363.79,6.272241379310345,0,0.0,1
14173.0,128,1,114.04,10.367272727272727,0,0.0,0
14175.0,80,2,1205.99,20.440508474576273,158,79.0,0
14176.0,206,4,576.9000000000001,18.609677419354842,70,17.5,1
14177.0,5,3,299.46,7.880526315789473,84,28.0,0
14178.0,7,3,477.29,4.920515463917526,84,28.0,0
14180.0,0,22,4258.92,19.536330275229357,281,12.772727272727273,0
14185.0,240,1,197.65,65.88333333333334,0,0.0,1
14188.0,18,4,1383.46,32.173488372093026,200,50.0,0
14189.0,5,11,3267.92,17.760434782608694,272,24.727272727272727,0
14191.0,17,7,2258.26,19.984601769911507,112,16.0,0
14193.0,179,1,422.53999999999996,18.371304347826086,0,0.0,0
14194.0,15,12,5666.45,17.875236593059935,201,16.75,0
14195.0,111,2,1012.0,144.57142857142858,50,25.0,1
14196.0,16,1,335.52,55.919999999999995,0,0.0,1
14198.0,54,2,356.95,16.997619047619047,94,47.0,0
14199.0,127,1,185.39999999999998,92.69999999999999,0,0.0,1
14201.0,58,5,521.24,21.718333333333334,210,42.0,0
14205.0,173,1,222.9,15.921428571428573,0,0.0,0
14206.0,148,1,328.15999999999997,16.407999999999998,0,0.0,1
14208.0,4,1,151.74,15.174000000000001,0,0.0,1
14209.0,30,5,1876.33,23.164567901234566,211,42.2,0
14210.0,15,6,1905.8400000000001,18.684705882352944,265,44.166666666666664,1
14211.0,6,6,1129.93,18.52344262295082,198,33.0,0
14214.0,65,3,899.16,15.24,121,40.333333333333336,0
14215.0,96,4,1098.27,17.714032258064517,181,45.25,0
14217.0,9,10,1211.5,19.23015873015873,266,26.6,0
14220.0,156,2,632.4,30.114285714285714,110,55.0,1
14221.0,22,7,2617.0099999999998,19.102262773722625,226,32.285714285714285,0
14222.0,86,1,683.17,16.662682926829266,0,0.0,1
14223.0,1,3,991.13,16.518833333333333,171,57.0,1
14224.0,19,4,1009.73,8.93566371681416,209,52.25,1
14226.0,119,2,1692.0,41.26829268292683,58,29.0,0
14227.0,105,7,2399.52,17.906865671641793,88,12.571428571428571,0
14229.0,201,2,762.13,29.31269230769231,41,20.5,0
14231.0,93,3,925.71,18.514200000000002,104,34.666666666666664,1
14232.0,24,4,1573.33,17.28934065934066,149,37.25,0
14233.0,121,3,959.1,47.955,105,35.0,0
14235.0,67,4,2802.86,38.92861111111111,102,25.5,0
14236.0,281,1,189.3,63.1,0,0.0,0
14237.0,282,1,161.0,17.88888888888889,0,0.0,1
14238.0,235,1,146.85,18.35625,0,0.0,1
14239.0,4,9,1880.89,20.66912087912088,221,24.555555555555557,0
14240.0,135,1,226.85,22.685,0,0.0,0
14241.0,93,1,213.70000000000002,21.37,0,0.0,1
14242.0,144,2,280.55,17.534375,91,45.5,1
14243.0,4,8,2305.95,18.157086614173227,270,33.75,0
14245.0,129,2,1693.45,15.680092592592594,43,21.5,1
14246.0,20,3,1474.06,19.654133333333334,135,45.0,1
14247.0,187,1,136.76999999999998,6.838499999999999,0,0.0,1
14248.0,227,1,302.58,37.8225,0,0.0,1
14256.0,169,2,969.0600000000001,18.284150943396227,104,52.0,1
14257.0,32,4,2725.84,27.2584,195,48.75,0
14258.0,61,7,9386.32,107.88873563218391,185,26.428571428571427,0
14259.0,51,1,120.0,24.0,0,0.0,1
14262.0,16,3,855.0,16.764705882352942,133,44.333333333333336,0
14264.0,64,2,333.97,19.64529411764706,90,45.0,1
14267.0,72,3,1516.24,27.568,97,32.333333333333336,1
14270.0,241,1,492.65000000000003,16.98793103448276,0,0.0,1
14271.0,135,1,112.32,11.232,0,0.0,1
14272.0,163,1,132.09,16.51125,0,0.0,0
14273.0,45,3,450.05,19.567391304347826,106,35.333333333333336,0
14276.0,8,3,1119.74,17.4959375,191,63.666666666666664,1
14280.0,106,1,134.04,16.755,0,0.0,1
14282.0,19,9,2467.54,26.82108695652174,257,28.555555555555557,0
14285.0,86,1,5.9,5.9,0,0.0,0
14286.0,152,1,2050.08,14.539574468085107,0,0.0,0
14287.0,108,2,83.28,20.82,0,0.0,0
14288.0,122,1,426.6,26.6625,0,0.0,1
14289.0,44,5,832.78,19.828095238095237,154,30.8,0
14290.0,271,1,777.5600000000001,33.80695652173913,0,0.0,0
14291.0,30,7,2355.54,16.946330935251797,154,22.0,0
14292.0,55,4,2590.21,41.777580645161294,137,34.25,0
14293.0,56,3,739.41,18.48525,221,73.66666666666667,0
14297.0,184,1,232.6,21.145454545454545,0,0.0,0
14298.0,8,37,41182.51,31.899697908597986,261,7.054054054054054,0
14299.0,17,5,2437.14,32.06763157894736,258,51.6,0
14301.0,26,1,640.14,49.24153846153846,0,0.0,1
14304.0,132,1,383.45,22.555882352941175,0,0.0,1
14305.0,23,2,1048.45,16.642063492063492,21,10.5,0
14307.0,44,4,2307.89,16.027013888888888,238,59.5,0
14309.0,2,7,1633.7,19.68313253012048,264,37.714285714285715,0
14311.0,152,1,310.26,15.513,0,0.0,1
14312.0,0,5,1047.19,18.055,245,49.0,0
14314.0,16,1,120.0,15.0,0,0.0,1
14315.0,38,5,1550.15,22.796323529411765,137,27.4,0
14320.0,116,2,477.79,15.412580645161292,126,63.0,1
14321.0,26,3,900.65,11.546794871794871,216,72.0,0
14323.0,24,2,605.0600000000001,16.807222222222222,123,61.5,1
14326.0,151,1,183.85,22.98125,0,0.0,1
14327.0,72,1,311.65,25.97083333333333,0,0.0,1
14329.0,18,4,3485.03,18.05715025906736,220,55.0,0
14331.0,33,2,462.65999999999997,16.523571428571426,10,5.0,1
14332.0,57,1,119.04,59.52,0,0.0,0
14334.0,3,7,2328.71,15.734527027027028,264,37.714285714285715,0
14336.0,107,3,1114.39,18.887966101694918,77,25.666666666666668,0
14338.0,70,2,588.22,18.97483870967742,35,17.5,1
14339.0,152,1,309.52,22.108571428571427,0,0.0,1
14340.0,128,1,134.7,22.45,0,0.0,1
14341.0,39,6,1139.52,17.265454545454546,188,31.333333333333332,0
14342.0,46,2,419.74,38.158181818181816,73,36.5,0
14344.0,36,8,889.9300000000001,12.534225352112676,241,30.125,1
14346.0,30,2,1021.58,17.026333333333334,176,88.0,1
14348.0,169,1,409.57,22.753888888888888,0,0.0,1
14350.0,183,1,282.93,15.718333333333334,0,0.0,1
14351.0,74,1,51.0,51.0,0,0.0,1
14352.0,66,4,1078.96,22.95659574468085,116,29.0,1
14353.0,124,1,90.6,15.1,0,0.0,1
14355.0,275,1,174.4,15.854545454545455,0,0.0,1
14360.0,4,1,1124.49,15.837887323943661,0,0.0,0
14364.0,18,8,3717.35,53.87463768115942,102,12.75,1
14367.0,47,10,5419.7,16.17820895522388,138,13.8,0
14368.0,229,1,155.0,19.375,0,0.0,1
14371.0,204,1,100.5,25.125,0,0.0,1
14373.0,267,1,76.55,19.1375,0,0.0,1
14375.0,94,1,235.56,3.5690909090909093,0,0.0,1
14377.0,100,2,617.05,56.095454545454544,70,35.0,1
14379.0,204,1,110.98,6.528235294117647,0,0.0,0
14383.0,73,1,242.09,16.139333333333333,0,0.0,0
14386.0,206,1,142.4,20.342857142857145,0,0.0,1
14387.0,18,1,440.76,11.019,0,0.0,0
14388.0,0,6,2277.77,17.12609022556391,281,46.833333333333336,0
14389.0,100,1,311.14,16.37578947368421,0,0.0,0
14390.0,53,4,1590.71,11.202183098591549,228,57.0,0
14393.0,127,1,67.95,13.59,0,0.0,1
14395.0,87,6,1952.3200000000002,10.553081081081082,194,32.333333333333336,0
14396.0,280,1,110.35000000000001,3.245588235294118,0,0.0,0
14397.0,3,10,1036.12,24.669523809523806,119,11.9,0
14400.0,58,1,574.7,22.988000000000003,0,0.0,1
14401.0,5,10,3079.38,22.980447761194032,264,26.4,0
14403.0,39,4,1475.81,73.7905,116,29.0,1
14404.0,18,5,1322.52,15.201379310344828,260,52.0,0
14406.0,28,1,156.75,19.59375,0,0.0,1
14407.0,16,6,2157.73,29.557945205479452,169,28.166666666666668,1
14408.0,4,6,2290.81,23.375612244897958,169,28.166666666666668,0
14409.0,32,5,1943.73,42.255,245,49.0,0
14410.0,1,9,1100.27,5.821534391534391,213,23.666666666666668,1
14411.0,220,1,1063.0,75.92857142857143,0,0.0,1
14413.0,271,1,121.05,5.502272727272727,0,0.0,1
14414.0,1,7,1496.98,15.432783505154639,267,38.142857142857146,1
14415.0,7,9,3766.13,10.09686327077748,262,29.11111111111111,0
14418.0,17,1,150.44,7.917894736842105,0,0.0,0
14419.0,162,2,307.14,5.388421052631578,112,56.0,0
14420.0,8,1,387.52,13.362758620689654,0,0.0,1
14421.0,121,1,455.18,30.345333333333333,0,0.0,0
14422.0,79,2,1032.15,16.92049180327869,96,48.0,0
14423.0,127,1,265.2,88.39999999999999,0,0.0,1
14426.0,50,6,2885.58,16.583793103448276,172,28.666666666666668,0
14428.0,149,2,330.62,11.807857142857143,85,42.5,0
14431.0,212,1,470.36,27.668235294117647,0,0.0,1
14436.0,8,1,89.06,9.895555555555555,0,0.0,1
14437.0,275,1,63.0,12.6,0,0.0,1
14438.0,215,1,131.9,14.655555555555557,0,0.0,1
14440.0,226,2,1185.71,38.248709677419356,48,24.0,0
14441.0,4,2,697.4000000000001,30.321739130434786,160,80.0,0
14443.0,48,3,991.52,15.254153846153846,230,76.66666666666667,0
14446.0,156,1,303.04,3.6510843373493977,0,0.0,0
14447.0,105,2,601.03,15.41102564102564,84,42.0,0
14448.0,273,1,102.35000000000001,5.686111111111112,0,0.0,0
14449.0,156,2,399.91,3.808666666666667,125,62.5,0
14450.0,90,3,483.25,12.08125,139,46.333333333333336,1
14451.0,104,1,360.0,6.923076923076923,0,0.0,0
14452.0,3,1,127.37,4.245666666666667,0,0.0,0
14453.0,99,1,119.93,5.451363636363637,0,0.0,1
14456.0,40,3,636.65,2.641701244813278,11,3.6666666666666665,0
14457.0,220,1,113.64,28.41,0,0.0,1
14459.0,64,1,1837.92,49.67351351351351,0,0.0,1
14460.0,19,3,434.34,27.14625,200,66.66666666666667,1
14461.0,57,3,2103.06,11.683666666666666,113,37.666666666666664,1
14462.0,30,9,1510.65,8.300274725274726,218,24.22222222222222,0
14463.0,7,3,529.62,88.27,107,35.666666666666664,1
14465.0,156,3,1038.44,8.44260162601626,56,18.666666666666668,1
14466.0,25,5,1580.45,32.92604166666667,256,51.2,0
14467.0,222,1,131.7,8.78,0,0.0,0
14470.0,197,1,297.64,8.504,0,0.0,0
14472.0,13,8,1852.67,6.991207547169812,251,31.375,1
14473.0,191,1,85.0,85.0,0,0.0,0
14475.0,95,2,622.17,22.220357142857143,118,59.0,0
14476.0,166,1,193.0,11.352941176470589,0,0.0,1
14477.0,93,2,523.0,174.33333333333334,112,56.0,0
